Open,High,Low,Close,Adj Close,Volume
119.839996,119.959999,119.57,119.790001,119.790001,3949500
120.349998,121.019997,120.199997,120.93,120.93,7923400
119.230003,119.970001,119.230003,119.699997,119.699997,6763500
119.650002,119.769997,119.169998,119.190002,119.190002,4891800
120.970001,122.019997,120.970001,121.790001,121.790001,11028200
122.059998,122.5,121.550003,122.290001,122.290001,8515700
121.650002,122.059998,120.720001,120.959999,120.959999,7528600
121.32,121.400002,120.410004,120.949997,120.949997,5149500
122.190002,122.510002,121.129997,122.470001,122.470001,12257500
119.669998,120.220001,119.599998,119.769997,119.769997,8746500
120.470001,122.110001,120.32,121.32,121.32,9267300
120.410004,121.089996,120.389999,120.989998,120.989998,7027400
121.760002,121.879997,120.730003,121.290001,121.290001,6800000
121.379997,121.510002,120.779999,121.239998,121.239998,4745800
121.239998,122.239998,121.230003,122.169998,122.169998,6674700
122.800003,123.160004,122.720001,122.919998,122.919998,7931200
123.379997,124.75,123.360001,124.360001,124.360001,11546000
124.400002,124.980003,124.129997,124.43,124.43,6651900
124.699997,125.599998,124.660004,125.489998,125.489998,9167900
126.989998,127.379997,126.75,127.150002,127.150002,11147900
127.419998,127.75,127.089996,127.400002,127.400002,7685800
127.260002,127.449997,126.160004,126.269997,126.269997,9384100
126.75,127.75,126.400002,127.599998,127.599998,10572900
127.57,128.070007,127.150002,127.580002,127.580002,7298200
128.509995,129.070007,128.339996,128.990005,128.990005,12114200
128.619995,129.529999,128.570007,129.210007,129.210007,5786000
128.490005,128.759995,127.419998,128.110001,128.110001,7052900
128.399994,128.800003,127.889999,128.199997,128.199997,5066500
130,130.589996,129.809998,130.289993,130.289993,11741100
128.539993,129.240005,128.320007,128.679993,128.679993,6341700
128.710007,129.339996,128.580002,128.889999,128.889999,4878500
129.710007,130.470001,129.470001,130.169998,130.169998,5408900
128.25,129.229996,128.210007,129.089996,129.089996,7575000
128.880005,129.610001,128.779999,129.130005,129.130005,4169900
130.009995,130.149994,128.929993,129.860001,129.860001,7289800
131.559998,132.119995,131.389999,131.759995,131.759995,11094200
131.690002,132.539993,131.559998,132.210007,132.210007,8007700
133.679993,133.690002,132.350006,133.100006,133.100006,11939600
132.729996,133.220001,131.220001,131.639999,131.639999,14626800
130.389999,131.270004,130.330002,130.619995,130.619995,6424400
129.550003,129.679993,127.940002,128.089996,128.089996,12932900
127.779999,128.410004,127.580002,127.860001,127.860001,7690800
129.039993,129.089996,128.410004,128.470001,128.470001,7237300
126.870003,127.139999,126.029999,126.18,126.18,13076500
126.440002,126.82,126.239998,126.410004,126.410004,6566900
126.269997,126.379997,125.129997,125.410004,125.410004,8575400
125.059998,125.290001,124.209999,124.589996,124.589996,7312300
124.230003,124.959999,123.879997,124.559998,124.559998,7253700
124.519997,124.790001,123.57,123.610001,123.610001,12379200
123.709999,123.849998,123.110001,123.389999,123.389999,5992000
124.410004,124.75,124.190002,124.32,124.32,4907800
123.75,124.260002,123.589996,123.919998,123.919998,3658800
125.199997,125.959999,124.860001,125.57,125.57,7278400
125.07,125.470001,124.839996,124.910004,124.910004,3967200
126.339996,126.339996,125.900002,126.089996,126.089996,6939100
125.459999,126.720001,125.330002,126.32,126.32,5305600
126.949997,127.370003,126.82,127.010002,127.010002,5003200
127.040001,127.309998,126.730003,126.93,126.93,4697200
127.800003,128.25,127.620003,127.849998,127.849998,6677400
124.790001,125.699997,124.599998,125.489998,125.489998,9967600
125.370003,125.57,125.029999,125.540001,125.540001,4071300
125.379997,125.529999,124.57,124.75,124.75,5901900
124.07,124.330002,123.760002,124.239998,124.239998,6579200
124.150002,124.160004,122.919998,123.779999,123.779999,6898100
123.699997,123.940002,123.379997,123.760002,123.760002,3736600
125.169998,125.709999,125.07,125.43,125.43,7023700
125.300003,125.339996,124.449997,124.879997,124.879997,4897900
124.949997,125.379997,124.650002,124.860001,124.860001,5241600
123.169998,123.830002,123.059998,123.800003,123.800003,6687300
123.690002,125.669998,123.330002,125.059998,125.059998,9912900
126.470001,126.629997,126,126.220001,126.220001,5196500
126.019997,126.110001,125.629997,125.980003,125.980003,3488000
125.519997,125.57,123.919998,124.169998,124.169998,8469900
124.190002,124.470001,123.889999,124.169998,124.169998,3695500
124.389999,124.470001,123.82,124.099998,124.099998,3120000
125.400002,125.419998,124.690002,124.940002,124.940002,4025500
124.790001,125.099998,124.5,124.599998,124.599998,2643500
125.800003,125.959999,125.440002,125.809998,125.809998,4015900
124.769997,125.510002,124.540001,124.769997,124.769997,5861100
124.349998,124.769997,124.290001,124.5,124.5,4052100
125.279999,125.470001,124.480003,124.580002,124.580002,3902600
124.120003,124.910004,124.089996,124.690002,124.690002,3770800
124.25,124.550003,123.529999,124.389999,124.389999,6846500
125.139999,125.239998,124.540001,124.669998,124.669998,3458800
124.599998,124.660004,124.190002,124.510002,124.510002,2205900
122.980003,123.07,121.75,121.849998,121.849998,10895800
121.470001,121.699997,120.919998,121.199997,121.199997,6736800
120.779999,121.459999,120.769997,120.940002,120.940002,5551900
120.760002,120.809998,119.620003,120.43,120.43,8749600
119.93,120.459999,119.610001,119.699997,119.699997,5916100
119.730003,120.089996,119.419998,120.010002,120.010002,5008300
120.099998,120.160004,119.68,119.760002,119.760002,3859500
120.550003,120.879997,120.43,120.660004,120.660004,4180400
120.68,120.769997,119.940002,120.610001,120.610001,4807700
120.790001,120.849998,120.57,120.650002,120.650002,2788000
121.290001,121.470001,121.209999,121.389999,121.389999,3556600
121.510002,121.610001,121.18,121.410004,121.410004,3572300
121.919998,122.75,121.830002,122.639999,122.639999,7388500
122.57,123.040001,122.510002,122.959999,122.959999,4026600
122.879997,123.010002,122.300003,122.419998,122.419998,5832800
121.849998,122.5,121.82,122.279999,122.279999,4032800
122.220001,122.800003,122.089996,122.669998,122.669998,4601700
124.330002,127.230003,124.32,126.940002,126.940002,24374800
126.32,127.07,126.209999,126.5,126.5,9954700
126.650002,126.940002,126.370003,126.849998,126.849998,5142800
127.220001,127.32,126.730003,126.980003,126.980003,6350200
126.779999,127.550003,126.660004,126.989998,126.989998,6692300
126.529999,126.919998,126.199997,126.730003,126.730003,5529800
126.879997,127.169998,126.650002,126.660004,126.660004,4200300
126.529999,128.039993,126.370003,128.039993,128.039993,18123400
127.989998,128.119995,127.489998,127.699997,127.699997,8145900
127.760002,128.240005,127.639999,127.699997,127.699997,5738900
126.790001,127.290001,126.610001,127.160004,127.160004,4922500
126.629997,127.029999,126.230003,127.019997,127.019997,4630200
127.290001,127.529999,126.43,127.07,127.07,6216600
127.540001,128.259995,127.18,127.839996,127.839996,8362700
129.110001,129.210007,128.490005,128.539993,128.539993,6313300
128.410004,128.830002,128.380005,128.779999,128.779999,4322100
125.5,126.099998,125.449997,125.720001,125.720001,11465500
125.889999,126.32,124.360001,124.529999,124.529999,10541700
125.019997,125.470001,124.779999,124.970001,124.970001,4099800
125.519997,127.550003,125.110001,127.089996,127.089996,11423900
125.790001,126.209999,125.669998,126.129997,126.129997,6460900
126.529999,126.550003,126.110001,126.339996,126.339996,3296300
126.330002,126.43,125.470001,125.739998,125.739998,3882000
125.720001,126.040001,125.400002,125.620003,125.620003,3041400
124.849998,124.870003,123.900002,124.349998,124.349998,8111600
124.480003,125.93,124.43,125.790001,125.790001,5638800
125.440002,125.669998,125.300003,125.580002,125.580002,3212900
125.790001,125.879997,124.720001,125.199997,125.199997,5267700
124.889999,124.93,124.410004,124.830002,124.830002,5614800
123.849998,124.07,123.230003,123.389999,123.389999,9896500
124.540001,124.809998,124.230003,124.379997,124.379997,7397000
124.360001,124.470001,123.730003,123.989998,123.989998,6499400
123.739998,124.519997,123.400002,123.870003,123.870003,8342500
125.709999,126,125.519997,125.669998,125.669998,9327800
125.470001,126.510002,125.370003,126.18,126.18,7298900
126.080002,126.410004,125.889999,126.190002,126.190002,5728200
125.839996,126.040001,125.639999,125.959999,125.959999,3163500
126.419998,126.809998,125.870003,125.989998,125.989998,4609700
126.349998,126.529999,125.900002,126.199997,126.199997,3967500
126.239998,126.529999,126.129997,126.309998,126.309998,3348500
124.779999,125.080002,124.650002,124.959999,124.959999,4952500
125,125,124.480003,124.68,124.68,4878400
124.82,124.82,123.879997,124.220001,124.220001,4395600
122.720001,123.239998,122.449997,122.879997,122.879997,8008800
123.089996,123.330002,122.57,123.190002,123.190002,4739200
122.919998,123.040001,122.720001,122.739998,122.739998,5012400
123.919998,123.970001,123.279999,123.349998,123.349998,3882300
123.599998,123.709999,123.25,123.32,123.32,2576800
124.150002,124.330002,123.809998,124,124,3296700
123.75,124.220001,123.620003,123.860001,123.860001,3683500
121.970001,122.080002,121.43,121.650002,121.650002,10128600
121.699997,122.199997,121.660004,122.150002,122.150002,3414600
122.480003,122.660004,121.25,121.480003,121.480003,7310600
121.830002,122.059998,121.629997,122.059998,122.059998,3490100
121.580002,121.610001,120.370003,120.730003,120.730003,7506500
120.57,120.940002,120,120.870003,120.870003,6157300
120.129997,120.540001,119.639999,120.260002,120.260002,7021500
119.610001,119.699997,118.769997,119.470001,119.470001,7612000
118.629997,118.900002,118.07,118.379997,118.379997,8126500
118.790001,118.860001,118.459999,118.639999,118.639999,4775400
118.849998,119.43,118.440002,118.830002,118.830002,6544500
118.949997,119.239998,117.5,117.540001,117.540001,8328700
117.410004,118.089996,117.190002,117.779999,117.779999,5368700
117.510002,117.57,116.720001,117.089996,117.089996,10930200
116.720001,117.370003,116.580002,116.849998,116.849998,7601600
117.989998,117.989998,117.309998,117.599998,117.599998,4664800
117.120003,117.720001,116.900002,117.050003,117.050003,5515000
116.300003,117.760002,116.199997,117.389999,117.389999,7631700
117.019997,117.099998,116.580002,117.059998,117.059998,4185200
117.269997,117.400002,116.900002,117.029999,117.029999,4049500
116.540001,117.349998,115.849998,116.209999,116.209999,10170100
116.610001,117.260002,116.589996,116.769997,116.769997,7018800
115.169998,115.510002,114.419998,114.610001,114.610001,11301300
115.160004,116.309998,114.940002,116.029999,116.029999,7644100
116.309998,116.629997,116.089996,116.360001,116.360001,5274700
117.029999,117.709999,115.849998,117.470001,117.470001,10670900
117.860001,118.260002,117.489998,117.639999,117.639999,6610500
117.699997,117.739998,117.190002,117.589996,117.589996,4651400
118.139999,118.669998,117.93,118.519997,118.519997,5396300
118.580002,118.82,118.349998,118.589996,118.589996,5174800
119.019997,119.650002,118.879997,119.220001,119.220001,6545400
119.059998,119.230003,118.419998,118.989998,118.989998,8059000
119.68,119.860001,119.540001,119.800003,119.800003,3033700
120.269997,120.5,119.910004,120.019997,120.019997,4566100
119.690002,119.790001,119.25,119.339996,119.339996,3740200
118.709999,118.82,117.879997,118.519997,118.519997,6417500
118.620003,118.629997,118.120003,118.349998,118.349998,3610600
118.18,118.370003,118.010002,118.059998,118.059998,2443600
118.480003,118.480003,118.010002,118.099998,118.099998,3260100
117.650002,117.910004,116.139999,116.410004,116.410004,7900800
115.800003,115.830002,114.940002,115.190002,115.190002,7852200
111.830002,112.879997,111.660004,112.660004,112.660004,18208200
112.389999,112.68,112,112.150002,112.150002,6589800
112.120003,112.709999,112.080002,112.220001,112.220001,6430100
109.919998,110.839996,109.669998,109.790001,109.790001,13560100
109.919998,110.489998,109.75,109.879997,109.879997,7019900
110.779999,113.150002,110.730003,112.970001,112.970001,10916500
112.239998,112.239998,110.279999,110.459999,110.459999,8548500
111.080002,112.760002,110.870003,112.040001,112.040001,8603200
112.050003,112.169998,111.230003,111.5,111.5,5133300
111.889999,112.260002,111.220001,111.669998,111.669998,4874600
110.760002,114.720001,110.650002,114.470001,114.470001,14173600
113.970001,114.269997,113.559998,114.050003,114.050003,5441000
114.860001,115.169998,114.550003,115.050003,115.050003,5586700
114.93,115.349998,112.879997,113.68,113.68,11997700
114.57,115.019997,114.089996,114.860001,114.860001,5607800
115.580002,115.959999,114.470001,115.389999,115.389999,6564300
115.150002,115.370003,114.790001,115.110001,115.110001,4695000
115.099998,115.470001,114.900002,115.379997,115.379997,9051800
115.25,115.339996,114.980003,115.160004,115.160004,3184000
113.529999,113.830002,111.949997,112.110001,112.110001,9616300
113.800003,117.360001,113.739998,116.580002,116.580002,15644000
115.129997,115.709999,114.720001,115.139999,115.139999,6378100
115.68,116.760002,115.559998,116.330002,116.330002,5758800
116.010002,116.339996,115.610001,115.879997,115.879997,3623600
115.160004,115.18,114.239998,114.43,114.43,6331000
114.970001,116.160004,114.459999,115.779999,115.779999,5224500
117.040001,118.989998,116.980003,118.190002,118.190002,10467200
118.150002,118.470001,117.809998,117.959999,117.959999,4277400
116.980003,118.379997,116.82,117.690002,117.690002,5214500
117.389999,117.800003,116.68,117.410004,117.410004,4736500
116.220001,116.970001,114.360001,114.389999,114.389999,8796000
116.279999,116.5,114.07,114.949997,114.949997,9174000
115.099998,115.480003,113.580002,114.269997,114.269997,9097300
115.589996,115.809998,114.580002,115.150002,115.150002,5258100
115.059998,115.220001,114.769997,114.769997,114.769997,4652300
114.809998,114.970001,112.410004,112.550003,112.550003,7483200
112.879997,113.32,112.610001,112.739998,112.739998,7763300
112.830002,112.919998,112.660004,112.769997,112.769997,1501600
114.82,114.980003,114.529999,114.830002,114.830002,3765600
114.610001,114.639999,113.230003,113.669998,113.669998,12963700
114.989998,116.260002,114.900002,115.199997,115.199997,7987300
114.889999,115,113.279999,113.580002,113.580002,7624200
112.489998,114.800003,112.32,114.080002,114.080002,7109600
114.779999,116,114.730003,115.800003,115.800003,8168500
116.220001,117.5,115.800003,117.120003,117.120003,11232300
116.470001,116.879997,116.169998,116.43,116.43,6434200
116.449997,116.870003,115.849998,115.940002,115.940002,7033700
116.510002,117.339996,116.5,117.260002,117.260002,7952200
117.459999,118.709999,117.32,118.559998,118.559998,8318200
118.959999,119.190002,117.870003,118.160004,118.160004,7691300
119.080002,119.32,117.900002,117.970001,117.970001,7727400
120.410004,121.699997,120.339996,120.940002,120.940002,17692500
121.730003,123.150002,121.709999,122.519997,122.519997,14428200
123.629997,124.599998,123.489998,124.199997,124.199997,14957400
125.18,125.339996,123.370003,124.230003,124.230003,11082700
125.07,125.580002,124.150002,125.230003,125.230003,10518400
124.43,124.5,123.349998,124.230003,124.230003,6266900
123.559998,124.639999,123.510002,124.400002,124.400002,9584800
123.519997,123.889999,122.940002,123.419998,123.419998,8470600
121.989998,122.290001,120.260002,120.760002,120.760002,11998000
121.300003,123.550003,120.919998,123.449997,123.449997,14555900
121.839996,123.160004,121.82,122.419998,122.419998,8885200
121.739998,121.760002,120.57,121.050003,121.050003,8246600
121.629997,122.220001,120.919998,121.580002,121.580002,5386700
120.980003,121.830002,120.610001,121.790001,121.790001,6879900
119.150002,119.519997,117.949997,118.639999,118.639999,12949800
118.830002,119.400002,118.769997,119.169998,119.169998,5237200
118.629997,119.059998,118.209999,118.470001,118.470001,4085300
118.489998,118.57,117,117.07,117.07,6784400
117.68,117.82,117.089996,117.339996,117.339996,4344400
118.050003,118.580002,117.790001,117.980003,117.980003,4108900
116.400002,116.540001,115.580002,116.010002,116.010002,7225200
115.989998,116.529999,114.989998,116.339996,116.339996,8320400
116.400002,116.540001,115.739998,115.940002,115.940002,6528700
116.099998,116.459999,115.050003,115.279999,115.279999,6681700
115.110001,116.220001,115.07,115.43,115.43,4812400
115,115.550003,114.290001,115.260002,115.260002,7598600
115.830002,115.889999,115.330002,115.699997,115.699997,5032500
116.540001,116.550003,115.830002,116.07,116.07,4025400
116.739998,117.07,116.160004,116.160004,116.160004,8255600
116.5,116.639999,115.620003,115.68,115.68,7993300
116.040001,116.610001,115.349998,115.470001,115.470001,4738300
115.699997,115.790001,115.019997,115.110001,115.110001,4756000
115.43,116.120003,114.839996,115,115,5872200
113.169998,113.260002,111.699997,111.860001,111.860001,11190800
112.419998,112.620003,111.949997,111.970001,111.970001,5534000
112.089996,112.349998,111.220001,111.419998,111.419998,7003100
111.230003,111.25,110.160004,110.75,110.75,6550400
111.150002,111.199997,110.25,110.720001,110.720001,6631500
111.099998,111.279999,110.510002,110.879997,110.879997,4557600
111.089996,111.209999,110.419998,110.809998,110.809998,3265300
109.919998,111.349998,109.769997,110.209999,110.209999,8914600
110.330002,112.870003,110.089996,112.370003,112.370003,12628300
111.849998,112.580002,111.580002,112.290001,112.290001,6537700
112.709999,114,112.669998,113.57,113.57,8033400
113.699997,114.370003,113.489998,114.290001,114.290001,4234900
114.349998,114.650002,113.82,114.57,114.57,2979300
115.110001,115.139999,114.650002,114.730003,114.730003,3021400
115.730003,115.839996,115.339996,115.480003,115.480003,5495200
115.139999,115.360001,114.449997,115.059998,115.059998,4921300
113.900002,114.010002,113.540001,113.75,113.75,4383900
113.839996,114.279999,113.410004,113.660004,113.660004,4383300
114.559998,115.989998,114.540001,115.599998,115.599998,7275800
115.470001,115.720001,114.68,115.279999,115.279999,3884100
117.32,117.470001,116.519997,116.690002,116.690002,5914200
116.269997,116.510002,115.940002,116.110001,116.110001,2468500
115.980003,116.029999,114.900002,115.470001,115.470001,5568500
114.800003,114.849998,114.480003,114.669998,114.669998,4706000
116,116.190002,115.5,115.970001,115.970001,3932400
115.349998,115.389999,114.800003,115.139999,115.139999,3190100
114.690002,115.07,114.389999,114.440002,114.440002,3649200
114.800003,115.599998,114.470001,115.43,115.43,3656000
115.550003,115.660004,114.639999,115.029999,115.029999,3132300
115.379997,115.790001,115.230003,115.599998,115.599998,3496300
114.82,114.949997,114.32,114.720001,114.720001,3902200
114.720001,115.559998,114.650002,115.379997,115.379997,3317700
114.830002,114.959999,113.769997,113.830002,113.830002,5696000
113.900002,114.959999,113.809998,114.660004,114.660004,3459500
113.959999,114.07,112.769997,113.050003,113.050003,7152900
113.870003,115.82,113.669998,115.330002,115.330002,7487600
115.360001,116.620003,115.339996,116.330002,116.330002,8054400
116.059998,116.389999,115.279999,115.510002,115.510002,7170400
113.879997,113.879997,112.959999,113.470001,113.470001,9440300
112.419998,113.309998,112.279999,113.080002,113.080002,7597000
114.18,114.440002,113.879997,114.099998,114.099998,3648100
114.889999,115.110001,114.389999,114.419998,114.419998,3856500
114.589996,114.75,114.019997,114.360001,114.360001,3280700
113.839996,114.010002,113.32,113.419998,113.419998,5455100
114.339996,114.43,113.589996,113.970001,113.970001,9963700
114.089996,114.309998,113.080002,113.529999,113.529999,2916700
114.099998,114.669998,114.07,114.5,114.5,3256700
115.739998,116.93,115.68,116.550003,116.550003,11768200
117.279999,117.75,117.029999,117.18,117.18,6923000
116.800003,117.629997,116.68,117.529999,117.529999,4447300
117.779999,117.879997,117.269997,117.519997,117.519997,5079500
116.550003,116.730003,115.650002,115.889999,115.889999,5052100
116.029999,116.379997,115.760002,116.080002,116.080002,4432600
115.529999,116,115.470001,115.690002,115.690002,2514700
115.510002,115.93,115.32,115.599998,115.599998,1779300
113.839996,114.230003,113.699997,113.910004,113.910004,5769600
113.779999,114.019997,113.629997,113.889999,113.889999,2681100
113.849998,114.160004,113.209999,114.019997,114.019997,5266000
114.139999,114.480003,114,114.099998,114.099998,3406700
115.019997,115.5,113.900002,114,114,8254000
114.360001,114.650002,114.169998,114.459999,114.459999,3985700
114.129997,114.370003,113.080002,113.639999,113.639999,4886100
112.980003,113.150002,112.480003,112.839996,112.839996,5566600
111.599998,112.389999,111.57,112.239998,112.239998,5561300
112.389999,112.660004,112.129997,112.57,112.57,3080600
113.150002,113.230003,112.709999,112.82,112.82,3529900
114.139999,114.139999,113.690002,113.779999,113.779999,5452900
113.269997,113.410004,112.919998,113.260002,113.260002,4434700
113.059998,113.5,112.959999,113.230003,113.230003,2998500
113.279999,114.150002,113.209999,113.730003,113.730003,5054000
113.080002,113.449997,112.790001,113.32,113.32,4032500
113.07,114.040001,112.629997,113.849998,113.849998,6456000
115.190002,115.610001,114.889999,115.32,115.32,8041300
115.339996,115.459999,114.949997,115.120003,115.120003,4611600
113.790001,113.940002,113.339996,113.639999,113.639999,5763700
112.959999,113.169998,112.790001,112.889999,112.889999,4522800
112.480003,112.739998,112.309998,112.589996,112.589996,2974700
112.43,112.709999,112.32,112.440002,112.440002,2904700
112.199997,112.68,112.129997,112.559998,112.559998,4392600
112.809998,113.230003,112.529999,113.07,113.07,5820200
112.239998,113.050003,111.839996,112.370003,112.370003,7897000
112.120003,112.510002,111.940002,111.980003,111.980003,4409000
111.660004,111.839996,111.410004,111.760002,111.760002,3838600
111.709999,112.580002,111.629997,112.059998,112.059998,4259800
111.080002,111.139999,110.050003,110.760002,110.760002,9073400
111.379997,111.650002,111.080002,111.089996,111.089996,5694900
111.800003,111.93,111.150002,111.360001,111.360001,3802900
111.18,111.709999,111.029999,111.489998,111.489998,3594900
110.43,111.139999,110.360001,110.989998,110.989998,4279300
111,111.080002,110.629997,110.739998,110.739998,2601000
110,110.190002,109.580002,110.160004,110.160004,9286200
109.669998,110.010002,109.599998,109.760002,109.760002,4629700
109.110001,109.160004,108.400002,108.650002,108.650002,14858300
106.599998,106.650002,105.620003,105.699997,105.699997,15751700
105.809998,106.32,105.25,105.370003,105.370003,10519800
104.389999,105.089996,104.18,104.800003,104.800003,8349200
104.980003,105.300003,104.199997,104.330002,104.330002,5779300
103.610001,105.589996,103.43,105.349998,105.349998,11572700
104.940002,105.68,104.660004,104.860001,104.860001,10690100
105.089996,105.330002,104.830002,105.019997,105.019997,5549200
104.93,105.629997,104.489998,105.169998,105.169998,5616900
104.029999,104.970001,103.860001,104.269997,104.269997,6652000
105.410004,105.75,104.690002,104.93,104.93,6689200
104.589996,104.82,104.050003,104.099998,104.099998,3528600
104.559998,104.75,103.949997,104.309998,104.309998,3241000
104.419998,104.5,103.779999,103.93,103.93,5041000
104.150002,104.860001,104.139999,104.389999,104.389999,3908100
104.559998,105.379997,104.550003,104.650002,104.650002,4400900
105.029999,106.269997,104.919998,105.720001,105.720001,5892600
106.489998,106.629997,105.769997,106.260002,106.260002,4007300
106.989998,107.910004,106.93,107.75,107.75,10022500
106.949997,107.18,106.709999,106.860001,106.860001,4761700
107.07,107.410004,106.540001,106.849998,106.849998,3497600
107.370003,107.510002,107,107.129997,107.129997,5769100
106.669998,107.330002,106.309998,107.110001,107.110001,4121800
107.629997,108.669998,107.629997,108.550003,108.550003,7035100
109.809998,110.610001,109.699997,110.440002,110.440002,12549000
110.93,111.330002,110.120003,111.129997,111.129997,13917600
111.540001,112.120003,109.769997,110.529999,110.529999,18388700
110.010002,110.050003,108.720001,109.160004,109.160004,9974200
107.720001,108.059998,107.080002,107.669998,107.669998,10856600
107.330002,108.040001,107.110001,107.730003,107.730003,8102100
108.169998,109.300003,108.120003,108.699997,108.699997,7558900
108.190002,108.919998,108.029999,108.82,108.82,4253600
109.629997,109.769997,108.940002,109.199997,109.199997,7077800
109.010002,109.339996,108.459999,108.620003,108.620003,4115700
107.769997,108.32,107.559998,107.839996,107.839996,3913100
107.139999,107.559998,107.07,107.489998,107.489998,4025000
107.599998,107.940002,107.309998,107.519997,107.519997,5982100
106.639999,106.709999,105.480003,106.129997,106.129997,8800600
106.610001,106.699997,106.18,106.379997,106.379997,6204000
105.650002,106.199997,105.269997,106.160004,106.160004,4023900
105.860001,106.389999,105.779999,106.220001,106.220001,2350800
105.830002,106.059998,105.68,105.900002,105.900002,2896400
106.599998,107.709999,106.559998,107.309998,107.309998,5315600
107.07,108.580002,106.959999,108.410004,108.410004,8403800
109.099998,109.379997,108.82,109.209999,109.209999,6759400
108.489998,108.660004,108.330002,108.529999,108.529999,4104800
107.580002,107.959999,107.440002,107.790001,107.790001,5483300
108.540001,108.639999,108.199997,108.220001,108.220001,2744200
109.669998,110.82,109.629997,110.489998,110.489998,11024300
109.870003,110.029999,109.550003,109.809998,109.809998,5209500
108.370003,108.910004,108.269997,108.419998,108.419998,3809600
108.239998,108.690002,107.879997,107.980003,107.980003,4043600
106.779999,107.080002,106.470001,106.860001,106.860001,7247800
106.980003,107.209999,106.629997,106.730003,106.730003,4278600
109.139999,109.379997,108.459999,108.769997,108.769997,5490200
109.800003,110.260002,109.629997,109.860001,109.860001,7513900
109.75,110.139999,109.339996,109.699997,109.699997,5355500
109.160004,110.269997,109.059998,109.139999,109.139999,5038200
110.540001,111.050003,110.230003,110.870003,110.870003,7907300
111.669998,111.730003,111.010002,111.309998,111.309998,6257900
111.360001,111.870003,111.279999,111.860001,111.860001,5149600
112.629997,113.949997,112.300003,113.809998,113.809998,10207800
113.199997,113.989998,112.940002,113.290001,113.290001,14083900
113.239998,113.440002,112.43,112.489998,112.489998,7328000
112.639999,112.690002,111.889999,112.019997,112.019997,3959400
112.379997,113.089996,112.379997,112.730003,112.730003,4903200
112.370003,112.370003,111.410004,111.730003,111.730003,3908800
111.519997,112.209999,111.43,111.690002,111.690002,3436400
111.809998,111.839996,110.959999,111.5,111.5,4868400
111.730003,111.980003,111.330002,111.43,111.43,2573500
111.309998,111.809998,111.290001,111.68,111.68,2646100
112.68,113.25,110.309998,110.75,110.75,8201200
110.230003,110.599998,109.660004,109.720001,109.720001,5147100
109.5,109.580002,109.059998,109.300003,109.300003,5543200
108.639999,108.839996,108.459999,108.589996,108.589996,5843300
107.790001,107.809998,106.68,106.980003,106.980003,7145300
107.019997,107.089996,105.919998,105.970001,105.970001,7366400
106.010002,106.099998,105.580002,105.639999,105.639999,5931100
104.169998,104.419998,104.019997,104.099998,104.099998,8831900
104.290001,104.580002,104.190002,104.400002,104.400002,4129200
104.089996,104.650002,103.870003,104.18,104.18,4450800
104.089996,104.230003,103.779999,103.830002,103.830002,3527600
103.089996,104.32,103.040001,103.849998,103.849998,6300500
103.540001,103.739998,103.449997,103.559998,103.559998,3224200
103.980003,104.029999,103.519997,103.709999,103.709999,2951200
103.379997,103.400002,101.980003,102.339996,102.339996,8593100
102.389999,102.949997,102.040001,102.43,102.43,5043800
103.07,104.089996,103.07,103.559998,103.559998,5087600
103.580002,103.660004,102.970001,103.089996,103.089996,5971600
102.480003,102.75,102.160004,102.260002,102.260002,4042500
103.120003,103.25,102.690002,102.940002,102.940002,3479600
102.470001,102.690002,102.209999,102.459999,102.459999,2931300
101.010002,101.620003,100.989998,101.25,101.25,4993600
101.529999,102.379997,101.519997,101.919998,101.919998,6773000
102.300003,102.43,101.809998,102.279999,102.279999,4645900
101.349998,101.349998,100.529999,100.690002,100.690002,10223500
101.230003,101.970001,100.849998,101.760002,101.760002,6499900
102.739998,104.209999,102.650002,104.019997,104.019997,10670200
103.32,103.370003,102.5,102.669998,102.669998,4393500
103.129997,103.260002,102.529999,102.839996,102.839996,3412300
103.629997,103.660004,102.32,102.639999,102.639999,6026300
102.510002,102.830002,102.339996,102.550003,102.550003,3699300
101.910004,103.32,101.849998,103.110001,103.110001,6798400
102.580002,102.720001,101.739998,101.790001,101.790001,5527200
101.709999,102.059998,101.410004,101.519997,101.519997,6831100
102.589996,103.199997,101.660004,102.75,102.75,8292200
100.919998,100.989998,100.230003,100.5,100.5,10156200
101.349998,102.529999,101.300003,102.040001,102.040001,8345900
102.949997,103.519997,102.830002,103.150002,103.150002,6378900
103.089996,103.199997,102.559998,102.610001,102.610001,4061400
102.400002,102.589996,102.209999,102.309998,102.309998,2821400
102.82,103.050003,102.769997,103.050003,103.050003,1710200
102.480003,102.599998,102.029999,102.269997,102.269997,3353600
102.519997,102.580002,102.110001,102.199997,102.199997,2832200
101.470001,101.599998,101.349998,101.419998,101.419998,3745000
101.480003,101.720001,101.309998,101.459999,101.459999,3823600
103.129997,103.669998,102.489998,102.889999,102.889999,6440000
103.129997,103.459999,102.93,103.18,103.18,3500300
104.370003,104.800003,103.93,104.669998,104.669998,9316600
105.830002,106.239998,105.190002,106.150002,106.150002,11730400
105.480003,105.800003,105.040001,105.68,105.68,7678200
105.470001,105.57,104.709999,104.739998,104.739998,5905500
104.089996,104.589996,103.650002,104.209999,104.209999,5540200
103.889999,104.82,103.779999,104.720001,104.720001,7324200
103.75,104.18,102.5,103.019997,103.019997,9989100
